CleanName_version3,CleanTitle_version3,first_appearance,last_appearance,count,dpoh_name_raw
Michel Desroches,"Advisor, Industrial Technologies",2021-07-06,2021-07-06,1,Michel Desroches
Michel Deziel,Staffer,2016-01-28,2016-01-28,1,Michel Deziel
Michel Doiron,Assistant Deputy Minister,2015-12-23,2019-11-18,5,"Michael Doiron, Michel Doiron, Michel Dorion"
Michel Dore,Assistant Deputy Minister,2011-08-31,2011-08-31,2,"Michel Dore, Michel Doré"
Michel Dumont,Senior Commodities Analyst,2017-08-11,2017-09-12,2,Michel Dumont
Michel Falardeau,Director,2013-12-20,2013-12-20,1,Michel Falardeau
Michel Fradette,Political Advisor to the Minister,2009-05-31,2009-05-31,2,Michel Fradette
Michel Francoeur,Secretariat Engineer,2014-06-18,2024-11-22,7,"Michel Francoeur, Michel K Francoeur, Michel K. Francoeur"
Michelle Gagnon,Senior Director,2012-01-25,2021-12-03,4,"Michel Gagnon, Michelle Gagnon"
Michel Galipeau,Acting Senior Director,2014-08-19,2014-08-19,1,Michel Galipeau
Michel Gauvin,"Head, Ozone Protection Programs",2022-06-15,2022-06-15,1,Michel Gauvin
Michel Gelinas,Senior Economist,2017-11-07,2017-11-07,1,Michel Gélinas
Michel Girard,Vice President,2012-01-20,2016-11-25,4,Michel Girard
Michel Gould,"Chief Audit and Evaluation Executive, Audit and Evaluation Branch",2024-11-21,2024-11-21,1,Michel Gould
Michel Gratton,Program Analyst,2016-06-01,2016-06-01,1,Michel Gratton
Michel Guimond,Member of Parliament,2010-10-26,2011-03-08,19,"Michel Guimond, Michel Guimont, Mr. Michel Guimond"
Michel Hebert,"Advisor, Industrial Technology",2012-12-03,2021-12-15,3,"Michel  Hebert , Michel Hébert"
Michel Joyal,Regional Advisor for Quebec,2024-01-09,2024-01-18,2,Michel Joyal
Michel Lalonde,Chief of Staff,2008-08-08,2009-09-30,8,"Michel G. Lalonde, Michel Lalonde"
Michel Lalumiere,Director General,2017-05-30,2019-05-29,5,"Michael Lalumière, Michel Lalumiere"
Michel Lessard,Chief Information Officer,2008-08-20,2020-12-11,48,"Michel Lassard, Michel Lessard"
Michel Laurence,"Vice President, CMHC",2014-01-27,2014-09-30,2,Michel Laurence
Michel Leblanc,"Director, Finance and Administration",2010-12-09,2010-12-09,1,Michel LeBlanc
Michel Legault,Constituency Assistant,2024-03-12,2024-03-12,1,Michel Legault
Michel Leger,"Acting Director, Governance",2021-05-21,2022-06-02,3,Michel Leger
Michel Letourneau,Constituency Assistant,2023-08-18,2023-08-18,1,Michel Letourneau
Michel Lortie,Manager,2023-08-31,2023-08-31,1,Michel Lortie
Michel Mailloux,Director,2018-05-29,2018-05-29,1,Michel Mailloux
Michel Marjorie,"Minister, Health",2017-12-07,2025-05-22,2,Michel Marjorie
Michel Masse,Advisor to Member of Parliament,2015-09-22,2023-02-07,23,"Michel Masse, Michel Massé, michel Masse"
Michel Mathieu,General Counsel,2015-03-10,2015-03-10,1,Michel Mathieu
Michel Morin,Commissioner,2008-08-20,2012-03-06,5,Michel Morin
Michel Normand Marleau,Senior International Development Officer,2020-07-30,2020-07-30,2,Michel Normand Marleau
Michel Normand-marleau,Senior Development Officer,2023-06-14,2023-06-14,1,Michel Normand-Marleau
Michel Ntemgwa,Acting Manager,2021-07-13,2021-07-13,1,Michel Ntemgwa
Michel Paradis,Policy Advisor,2009-03-23,2015-06-18,26,"Michael Paradis, Michel Paradis"
Michel Pascal,Chief Science Officer,2019-09-06,2023-06-01,4,Michel Pascal
Michel Patrice,"Deputy Clerk, Administration",2020-04-10,2020-04-22,2,Michel Patrice
Michel Perron,Vice President,2015-07-07,2018-05-08,55,"Michael Perron, Michel Perron, michel Perrron"
Michel Picard,Member of Parliament,2015-12-01,2019-07-10,81,"MICHEL PICARD, Michel Picard"
Michel Pichard,Parliamentary Secretary,2016-09-22,2016-09-22,1,Michel Pichard
Michel Poulin,Manager,2022-04-14,2022-10-05,5,"Michel  Poulin, Michel Poulin, Michel Poulin "
Michel Pradier,"Director, Project Financing",2014-02-11,2016-04-07,2,Michel Pradier
Michel Rivard,Senator,2010-10-06,2016-04-13,15,Michel Rivard
Michel Robillard,Vice President,2009-12-02,2011-05-19,2,Michel Robillard
Michel Roy,Assistant Deputy Minister,2008-12-01,2011-11-29,6,"Michel Roy, Michele Roy"
Michel Ruest,Acting Director General,2012-01-27,2023-02-13,7,Michel Ruest
Michel Saint Denis,"Regional Director General, Quebec Region",2016-02-19,2017-06-27,24,"Michel Saint Denis, Michel Saint-Denis"
Michel Singh,"Executive Director, Learning Platforms and User Experience",2024-06-04,2024-06-04,1,Michel  Singh
Michel Szymczak,"Director, Science and Technology (Land)",2015-05-21,2015-05-21,1,Michel Szymczak
Michel Tremblay,"Senior Vice President, Policy and Innovation",2016-11-03,2024-02-01,29,"Michel Tremblay, Michel Trembley"
Michel Vermette,Deputy Commissioner,2011-09-23,2015-01-06,33,Michel Vermette
Michel Vincent,Trade Policy Analyst,2013-07-24,2013-07-24,1,Michel Vincent
Michel-antoine Renuad,Policy Advisor,2017-09-19,2017-09-19,1,Michel-Antoine Renuad
Michel-henri St-louis,Canadian Defence Attaché,2023-01-11,2024-10-02,3,Michel-Henri St-Louis
Michel-john Almon,"Assistant Deputy Director, Strategic Policy, Analysis and Reviews",2025-03-12,2025-03-12,1,Michel-John Almon
Michele,Audette,2024-09-25,2024-09-25,1,The Honourable   Michele 
Michele Audette,Senator,2022-01-20,2025-06-05,28,"MIchele Audette, Michele  Audette, Michele Audette, Michele audette, Michelle Audette, Michèle  Audette, Michèle Audette, The Honourable Michele  Audette , The Honourable Michelle  Audette , michelle audette"
Michele Austin,Chief of Staff,2011-11-22,2012-12-18,15,"Michele AUSTIN, Michele Austin, Michelle Austin, Michèle Austin"
Michele Bergevin,Chief Executive Officer,2019-03-22,2023-04-12,4,Michèle Bergevin
Michele Blanc,Director,2010-06-16,2010-06-16,1,Michele Le Blanc
Michele Blizzard,Special Assistant,2016-05-31,2016-05-31,1,Michele Blizzard
Michele Bourque,President and Chief Executive Officer,2008-12-01,2017-05-17,7,"Michele Bourque, Michèle Bourque"
Michele Boutin,Executive Director,2009-01-19,2014-12-09,12,"Michele Boutin, Michelle Boutin, Michèle Boutin"
Michele Brenning,Vice President,2010-01-27,2010-01-27,1,Michele Brenning
Michele Bridges,Managing Director,2010-12-09,2010-12-09,1,Michele Bridges
Michele Brownlee,Director General,2021-11-19,2021-11-19,1,Michele Brownlee
Michele Chadwick,Manager,2017-06-09,2018-05-22,3,Michele Chadwick
Michele Evans,Assistant Deputy Minister,2022-09-20,2025-05-29,109,"Michele  Evans , Michele Evans, Michelle Evans"
Michele Govier,"Senior Director, Trade Rules",2016-08-23,2025-04-17,125,"Michele Govier, Michèle Govier, michele govier"
Michele Jamali-paquette,Parliamentary Secretary,2010-07-28,2010-07-28,1,Michèle Jamali-Paquette
Michele Kingsley,"Assistant Deputy Minister, Economic, Family and Social Migration",2021-01-11,2024-10-15,127,"Michele  Kingsley, Michele Kingsley, Michelle Kingsley, Michèle Kingsley, michelle kingsley"
Michele Leblond,"Director, Strategic Partnering",2019-12-13,2019-12-13,1,Michele Leblond
Michele Legault Dooley,Director,2021-11-03,2025-05-14,4,"Michele Legault Dooley, Michèle Legault Dooley"
Michele Legault-dooley,Senior Advisor,2013-12-03,2022-11-21,2," Michèle Legault-Dooley, Michèle Legault-Dooley"
Michele Marcotte,"Committee Clerk, Standing Committee on Industry, Science and Technology",2019-02-11,2019-02-11,1,Michele Marcotte
Michele Mckenzie,President and CEO,2009-06-03,2012-04-24,3,Michele McKenzie
Michele Mcmillan,"Unit Head, Subject Matter",2021-06-10,2021-06-10,1,Michele McMillan
Michele Musgrove,Manager,2022-10-28,2022-12-16,2,Michele Musgrove
Michele Ouellette,Director General,2019-10-29,2019-10-29,1,Michele Ouellette
Michele Paquette,Policy Advisor to Parliamentary Secretary for Official Languages,2010-05-04,2010-05-04,1,Michèle Paquette
Michele Rempel,Parliamentary Secretary,2011-07-06,2011-11-24,2,Michele Rempel
Michele Stanley,"Acting Director, Core Grants",2024-02-04,2024-02-04,1,Michele Stanley
Michele Taylor,"Director General, Prairie and Northern Region",2013-04-23,2013-04-24,2,Michele Taylor
Michele Tomlinson-wells,Deputy Director,2013-10-08,2013-10-08,1,Michele Tomlinson-Wells
Michele Tremblay,Staffer to Member of Parliament,2016-11-09,2019-08-20,2,"Michele Tremblay, Michèle Tremblay"
Michele-jamali Paquette,Director of Communications,2012-04-17,2014-10-08,6,"Michele Jamali Paquette, Michele-Jamali Paquette, Michèle-Jamaly Paquette"
Micheline Heiget,Policy Analyst,2021-03-09,2021-03-09,1,Micheline Le Heiget
Micheline Joanisse,"Director, Ministerial Affairs and Issues Management",2020-04-21,2020-04-21,1,Micheline Joanisse
Micheline Langlois,Senior General Counsel and Executive Director,2013-03-11,2013-03-11,1,Micheline Langlois
Micheline Lavoie,Senior Director,2017-06-16,2017-06-16,1,Micheline Lavoie
Micheline Nehme,Director General,2013-03-11,2014-12-05,6,"Micheline Nehme, Micheline Nehmé"
Michelle Aron,Senior Communications Advisor,2021-03-11,2021-03-11,1,Michelle Aron
Michelle Bakos,Director of Communications,2011-12-01,2013-04-29,2,Michelle Bakos
Michelle Baudais,Acting Rulings Officer,2022-03-17,2024-07-31,2,Michelle Baudais
Michelle Beaton,"Acting Director General, Enterprise IT Procurement and Operations",2024-09-26,2025-01-30,3,Michelle Beaton
Michelle Beaudry,Liaison and Coordination Officer,2019-01-30,2019-01-30,1,Michelle Beaudry
Michelle Benoit,Science Authority,2023-10-03,2023-10-03,1,Michelle Benoit
Michelle Bielik,Director,2020-10-08,2021-06-08,12,"Michelle Bielek, Michelle Bielik"
Michelle Bishop,Senior Policy Analyst,2020-05-07,2022-07-14,2,Michelle Bishop
Michelle Blizzard,Staffer,2016-05-12,2016-05-12,1,Michelle Blizzard
Michelle Boudreau,Executive Director,2011-01-11,2025-02-11,145,"Michelle  Boudreau, Michelle  Boudreau , Michelle Boudreau, Michelle Boudreau , Michelle Bourdreau, Michellle Boudreau"
Michelle Bowden,Director,2022-11-02,2024-05-23,2,"Michelle  Bowden, Michelle Bowden"
Michelle Bowerman,"Manager, Program Operations",2020-09-17,2020-11-04,3,Michelle Bowerman
Michelle Brisson,Special Assistant,2011-01-26,2011-01-26,1,Michelle Brisson
Michelle Brownlee,"Vice President, Policy and Advocacy",2017-09-19,2025-03-03,34,"Michelle  Brownlee , Michelle Brownlee, michelle brownlee"
Michelle Chawla,Chief Executive Officer,2024-02-21,2024-12-12,4,Michelle Chawla
Michelle Ciesielski,"Manager, Office of Patented Medicines and Liaison",2024-02-26,2024-08-09,2,Michelle Ciesielski
Michelle Cooper,Director General,2022-03-03,2025-05-30,15,"Michelle  Cooper, Michelle Cooper"
Michelle Corrigan,Project Team Leader,2013-05-13,2013-05-13,1,Michelle Corrigan
Michelle D'auray,Deputy Minister,2008-07-21,2014-11-20,61,"MICHELLE D'AURAY, Michelle D'Auray, Michelle d'AURAY, Michelle d'Auray"
Michelle De Anda,Senior Analyst,2020-10-15,2020-10-15,1,Michelle De Anda
Michelle De Anda Perez,Specialist,2020-09-22,2020-12-10,7,Michelle De Anda Perez
Michelle Delaney,Executive Assistant,2016-03-14,2017-03-07,3,Michelle Delaney
Michelle Demery,Executive Director,2022-09-28,2024-11-18,4,"Michelle Demery, Michelle Demery , michelle demery"
Michelle Des Becquets,Project Team Leader,2018-08-01,2018-08-01,1,Michelle Des Becquets
Michelle Dich,Policy Analyst,2024-01-18,2024-01-18,1,Michelle Dich
Michelle Diemanuele,Secretary of Cabinet,2024-04-18,2024-04-18,1,Michelle DiEmanuele
Michelle Dooley,Director,2023-06-06,2023-06-06,1,Michelle Dooley
Michelle Doucet,Chief Operating Officer,2017-03-29,2022-10-19,2," Michelle  Doucet, Michelle Doucet"
Michelle Duval,"Program Officer, Lake Winnipeg Basin Program",2023-12-21,2023-12-21,1,Michelle Duval
Michelle Felix,Constituency Assistant,2021-05-17,2021-05-17,1,Michelle Felix
Michelle Ferreri,Member of Parliament,2021-11-04,2025-03-04,155,"Michelle  Ferreri, Michelle  Ferreri , Michelle  Ferreri  , Michelle Ferrari, Michelle Ferreri, Michelle Ferreri  MP"
Michelle Francis,Senior Human Resources Advisor,2021-02-12,2021-02-12,1,Michelle Francis
Michelle Gartland,Senior Trade Commissioner,2017-03-31,2025-02-20,3,Michelle Gartland
Michelle Gibbens,"Director, Engagement",2024-09-25,2024-09-25,1,Michelle  Gibbens
Michelle Gordon,Staffer,2015-02-03,2015-02-03,4,"MIchelle Gordon, Michelle Gordon"
Michelle Gouchie,Senior Policy Analyst,2014-12-12,2014-12-12,1,Michelle Gouchie
Michelle Gravelle,Director General,2019-01-31,2025-02-12,58,"Michelle  Gravelle, Michelle Gravel, Michelle Gravelle"
Michelle Guevara,Researcher,2020-09-10,2021-01-18,2,Michelle Guevara
Michelle Healey,Officer,2021-11-16,2025-02-12,4,Michelle Healey
Michelle Hebert,Scheduling Assistant to Minister of Finance,2009-12-14,2010-01-05,2,Michelle Hebert
Michelle Illing,Director,2012-08-10,2022-12-01,8,"Dr. Michelle Illing, Michelle Illing"
Michelle Jette,Trade Commissioner,2015-03-02,2015-03-02,1,Michelle Jette
Michelle Johnston,Director of Communications,2021-03-03,2023-09-28,7,"Michelle  Johnston, Michelle Johnston"
Michelle Kapadia,Executive Assistant to the Minister,2020-04-15,2020-04-15,1,Michelle Kapadia
Michelle Kealey,Analyst,2024-07-12,2024-07-12,3,"Michelle Kealey, Michelle kealey "
Michelle Keller-hobson,Parliamentary Secretary Assistant,2014-02-25,2014-11-17,9,Michelle Keller-Hobson
Michelle Kigsley,Director General,2021-08-30,2021-08-30,1,Michelle Kigsley
Michelle Kinglsey,Director General,2022-01-26,2022-01-26,1,Michelle Kinglsey
Michelle Kivi,Section Head,2024-12-03,2024-12-03,1,Michelle Kivi
Michelle Koski,Deputy Director,2018-05-08,2018-05-08,1,Michelle Koski
Michelle Kovacevic,Assistant Deputy Minister,2012-10-23,2024-11-15,71,"Michele Kovacevic, Michelle  Kovacevic , Michelle Kovacecvic, Michelle Kovacevic, Michelle Kovecevic, michelle Kovacevic"
Michelle Langan,Regional Director General,2022-06-15,2023-07-05,5,Michelle Langan
Michelle Lattimore,Director General,2022-06-27,2024-04-30,3,Michelle Lattimore
Michelle Lazaratos,Senior Advisor,2020-07-17,2022-12-15,6,Michelle Lazaratos
Michelle Leslie,Policy Analyst,2020-10-08,2020-10-08,1,Michelle Leslie
Michelle Macintosh,Outreach and Engagement,2015-10-21,2015-10-23,2,Michelle MacIntosh
Michelle Macphail,Program Advisor,2022-02-24,2022-02-24,1,Michelle MacPhail
Michelle Martin,Investigations Specialist,2023-10-04,2023-10-04,1,Michelle Martin
Michelle Maruk,Small Vessel Officer,2020-05-07,2020-05-07,1,Michelle Maruk
Michelle Mascoll,Director General,2020-09-23,2023-12-07,7,"Michelle  Mascoll , Michelle Mascoll, Michelle Mascoll "
Michelle Mccormack,Deputy Director,2021-06-23,2022-01-27,3,Michelle McCormack
Michelle Mcmullen,Policy Advisor,2012-02-15,2014-11-18,23,Michelle McMullen
Michelle Mujoomdar,"Director, Specialty Pharmaceuticals",2022-01-19,2024-11-26,18,"Michelle Mojoomdar, Michelle Mujoombar, Michelle Mujoomdar, Michelle Mujoomdar , michelle Mujoomdar"
Michelle Morrison,"Case Management Practice Consultant, National Case Management Unit",2020-10-15,2020-10-15,1,Michelle Morrison
Michelle Mullen,"Director General, Military Communications and Space Systems",2024-03-04,2024-08-07,3,"Michelle Mullen, Michelle Mullens"
Michelle Murphy,Assistant Director,2024-02-13,2024-02-13,1,Michelle Murphy
Michelle Nigro,"Regional Manager, Accommodation Management",2024-04-09,2024-04-09,1,Michelle Nigro
Michelle Owen,Director,2021-11-30,2025-03-14,13,"Michelle   Owen, Michelle  Owen, Michelle Owen, Michelle Owens, Michelle Owens "
Michelle Piano,Junior Policy Analyst,2018-11-07,2018-11-07,1,Michelle Piano
Michelle Ray,Policy Advisor,2019-02-28,2019-04-10,2,Michelle Ray
Michelle Rempel,Member of Parliament,2011-06-10,2025-03-04,386,"Hon. Michelle Rempel, MICHELLE REMPEL, Michel Rempel, Michelle Rampel, Michelle Rempel, Michelle Rempel , Michelle Remple, The Honourable Michelle Rempel, michelle rempel"
Michelle Rempel Garner,Member of Parliament,2020-01-06,2025-04-08,177,"Michelle  Rempel Garner, Michelle Rempel Garner, Ms. Michelle Rempel Garner, M.P., The Honourable Michelle Rempel Garner"
Michelle Rempel-garner,Member of Parliament,2020-02-21,2023-09-28,21,"Michelle Rembel-Garner, Michelle Rempel-Garner, The Honorable Michelle Rempel-Garner"
Michelle Rempell,"Minister, Western Economic Diversification Canada",2012-03-04,2014-05-06,2,Michelle Rempell
Michelle Robert,Director,2012-06-01,2012-06-01,1,Michelle Robert
Michelle Sanders,"Director, Clean Water Policy",2017-04-24,2022-06-27,9,"Michelle Sanders, michelle sanders"
Michelle Savard,Senior Regional Engagement Advisor,2025-05-28,2025-05-28,1,Michelle Savard
Michelle Silongan,Legislative Assistant,2012-09-27,2012-09-27,1,Michelle Silongan
Michelle Simson,Member of Parliament,2010-09-28,2011-03-02,8,Michelle Simson
Michelle Sorenson,Legislative Assistant,2019-04-10,2021-02-19,3,Michelle Sorenson
Michelle Stockton,Policy and Programs Manager,2023-01-19,2024-01-11,2,Michelle Stockton
Michelle Tremblay,Political Advisor,2019-08-29,2019-08-29,1,Michelle Tremblay
Michelle Van De Bogart,Director General,2024-11-19,2025-05-05,4,"Michelle Van de Bogart, Michelle VanDeBogart"
Michelle Vuong,Communications Officer,2021-02-03,2021-02-03,1,Michelle Vuong
Michelle Wei,Program Officer,2024-12-12,2024-12-12,1,Michelle Wei
Michelle Yakimchuk,Senior Director,2018-03-23,2018-03-23,1,Michelle Yakimchuk
Michelle Yao,Special Assistant,2009-04-21,2009-04-21,1,Michelle Yao
Michelle-jamali Paquette,Press Secretary,2011-03-06,2011-03-06,1,Michelle-Jamali Paquette
Michelle-sophie Roberge,Policy Analyst,2022-10-07,2022-10-07,1,Michelle-Sophie Roberge
Michelyn Wood,Regional Director,2024-04-26,2024-04-26,1,Michelyn Wood
Michelyne Paulin,Advisor,2022-12-19,2022-12-19,1,Michelyne  Paulin
Mickey Sarazin,Director General,2013-10-30,2015-06-09,5,Mickey Sarazin
Micol Zarb,Director of Communications,2018-01-30,2018-06-06,2,Micol Zarb
Mieke Bos,Director General,2017-02-27,2021-02-02,2,Mieke Bos
Miguel Barrieras,Chief Strategy Officer,2022-05-16,2022-05-16,1,Miguel Barrieras
Miguel Bernal-castillero,Chief of Staff,2020-10-01,2022-08-23,3,"Miguel Bemal-Castillero, Miguel Bernal-Castillero"
Miguel Dagenais,Economist,2019-01-28,2019-01-28,1,Miguel Dagenais
Miguel Gonzalez,Trade Commissioner,2022-05-31,2024-11-04,3,"Miguel  Gonzalez, Miguel Gonzalez"
Miguel Levasseur,"Program Officer, Renewable and Electrical Division",2023-08-03,2024-01-26,19,Miguel LeVasseur
Miguel Martin,Director,2022-11-08,2022-11-15,2,Miguel Martin
Miguel Martins,Constituency Assistant,2019-01-17,2019-05-21,6,Miguel Martins
Miguel Racin,Director of Policy,2024-02-23,2024-11-29,2,"Miguel Racin, Miguel Racin "
Miguel Ruben Gonzalez,Programs and Policy Officer,2024-11-14,2024-11-14,1,Miguel  Ruben Gonzalez
Miguel Simard,General Counsel,2018-02-12,2019-01-11,2,Miguel Simard
Mihaela Andronescu,Senior Program Engineer,2016-12-14,2019-02-06,2,Mihaela Andronescu
Mihychuk Maryann,Minister,2015-11-17,2015-11-17,1,Mihychuk MaryAnn
Mikaela Campbell,Policy Advisor,2017-11-27,2017-11-27,1,Mikaela Campbell
Mikaela French,Intern,2013-06-11,2013-06-11,1,Mikaela French
Mikaela Hallett,Economist,2022-10-17,2022-10-17,1,Mikaela Hallett
Mikaela Harrison,Director of Communications,2020-11-09,2024-03-01,7,"Mikaela Harrison, Ms. Mikaela Harrison, mikaela Harrison"
Mikaela Mcquade,Senior Policy Advisor,2017-09-18,2021-06-01,260,"Mikaela McQuade, Mikaela Mcquade, Mikeala McQuade"
Mikaela Rutherford-blouin,Policy Advisor,2020-02-27,2020-02-27,1,Mikaela Rutherford-Blouin
Mikailou Sy,"Manager, Environmental Management Services",2022-05-06,2022-05-06,1,Mikailou Sy
Mikayla Milito,Executive Assistant,2023-12-28,2023-12-28,1,mikayla milito
Mike Adamson,"Commander, 3 Canadian Space Division",2022-09-27,2022-09-27,1,Mike Adamson
Mike Allen,Member of Parliament,2009-10-29,2015-06-11,230,"Mike Allan, Mike Allen"
Mike Beale,Assistant Deputy Minister,2008-07-17,2018-06-26,798,"MIke Beale, Mike Beagle, Mike Beal, Mike Beale, mike beale"
Mike Beaton,Director of Policy,2010-10-29,2015-03-05,16,Mike Beaton
Mike Bernier,Member of Parliament,2022-10-04,2022-10-04,1,Mike Bernier
Mike Binder,President,2011-02-07,2012-04-10,3,Mike Binder
Mike Blanchard,Constituency Assistant,2013-11-12,2013-11-12,1,Mike Blanchard
Mike Bossio,Member of Parliament,2016-01-25,2020-11-30,189,"Mike Bassio, Mike Bosio, Mike Bossio"
Mike Bowerman,Constituency Assistant,2020-12-11,2021-03-03,2,Mike Bowerman
Mike Brophy,"Director, Cross Sectoral Energy Division",2022-01-24,2022-01-24,3,Mike Brophy
Mike Brown,Special Assistant,2009-08-27,2012-04-27,2,Mike Brown
Mike Burns,"Chief, Social and Aboriginal Statistics",2019-05-08,2019-05-08,1,Mike Burns
Mike Burton,Chief of Staff,2015-11-25,2025-01-14,603,"MIKE BURTON, MIke Burton, Mike  Burton, Mike  Burton , Mike Burton, mike Burton"
Mike Cabana,Deputy Commissioner,2015-06-30,2015-06-30,1,Mike Cabana
Mike Campbell,Manager,2023-10-25,2023-10-25,1,Mike Campbell
Mike Cancade,"Executive Assistant, Regional Affairs",2009-08-06,2010-11-18,3,Mike Cancade
Mike Carney,Governor,2012-10-01,2012-10-01,1,Mike Carney
Mike Cavanaugh,Legislative Assistant,2020-09-25,2020-09-25,1,Mike Cavanaugh
Mike Chou,Economist,2017-11-14,2017-11-14,1,Mike Chou
Miles Corak,Economist in Residence,2017-08-02,2018-03-09,5,"Mike Corak, Miles Corak"
Mike Corey,Assistant Deputy Minister,2012-05-10,2012-05-10,1,Mike Corey
Mike Coulson,Office Manager,2016-05-13,2016-05-13,1,Mike Coulson
Mike Davis,Senior Manager,2022-11-08,2023-08-09,3,Mike Davis
Mike Dejong,"Director General, Multimodal Strategies and Program Integration",2018-02-01,2018-12-20,2,"Mike DeJong, Mike Dejong"
Mike Delaney,Staffer to Senator,2015-02-06,2016-06-08,2,Mike Delaney
Mike Dossou,Legislative Assistant,2021-01-26,2021-01-26,1,Mike Dossou
Mike Duffy,Senator,2010-09-28,2020-02-24,22,"Mike Duffy, Senator Mike Duffy"
Mike Duheme,"Commissioner, Royal Canadian Mounted Police",2024-05-07,2024-10-04,2,"Mike  Duheme,, Mike Duheme"
Mike Ecclestone,"Manager, Legislation and Approvals Division",2017-11-14,2017-11-14,1,Mike Ecclestone
Mike Firth,Assistant,2012-02-08,2012-03-13,4,Mike Firth
Mike Fraser,Chief of Staff,2008-08-15,2022-08-05,24,Mike Fraser
Mike Fullerton,"Director, Forest Science Division",2012-10-02,2012-10-02,1,Mike Fullerton
Mike Garrard,Director General,2022-10-24,2024-05-28,3,"Mike  Garrard, Mike Garrard"
Mike Gerrard,Director of Operations,2022-06-07,2022-06-07,1,Mike Gerrard
Mike Goffin,"Director General, Environment and Climate Change Canada, Ontario",2020-02-07,2020-02-07,1,Mike Goffin
Mike Hawkes,Chief Financial Officer,2009-02-04,2009-02-04,1,Mike Hawkes
Mike Hawkins,Deputy Director,2021-03-09,2021-03-09,1,Mike Hawkins
Mike Henderson,Senior Executive Director,2011-07-27,2016-01-08,7,Mike Henderson
Mike Hollingworth,Chief of Staff,2016-12-05,2024-05-27,5,"Mike  Hollingsworth, Mike Hollingworth"
Mike Hood,Commander,2016-12-12,2016-12-12,2,Mike Hood
Mike Ingoldsby,Policy Advisor,2018-02-15,2020-04-14,3,Mike Ingoldsby
Mike Ius,Senior Supervisor,2018-03-19,2018-10-23,5,Mike Ius
Mike Jones,Chief of Staff,2020-07-13,2022-09-12,8,"Mike Jones, mike jones"
Mike Jordan,Director General,2008-12-02,2008-12-02,1,Mike Jordan
Mike Keenan,Associate Deputy Minister,2009-10-26,2021-12-21,25,Mike Keenan
Mike Kelloway,Member of Parliament,2020-02-04,2025-02-25,223,"Mike  Kelloway, Mike  Kelloway , Mike Kelleway, Mike Kelloway"
Mike Kilfoil,Investment Advisor,2024-05-09,2024-05-09,1,Mike  Kilfoil
Mike Kram,Member of Parliament,2015-04-16,2015-04-16,1,Mike Kram
Mike Lake,Member of Parliament,2009-02-03,2025-06-05,562,"Hon Mike Lake, Hon. Mike Lake, M.P., Honourable Mike Lake, MIKE LAKE, MIke Lake, Mike  Lake, Mike  Lake , Mike Lake, Mike Lake MP, The Hon Mike Lake, The Hon. Mike Lake, The Honourable Mike Lake"
Mike Layer,Senior Program Manager,2016-08-15,2016-09-28,2,Mike Layer
Mike Leahy,Executive Director,2018-08-30,2024-12-05,21,Mike Leahy
Mike Macdonald,Director General,2011-06-22,2022-06-29,14,"Mike MacDonald, Mike Macdonald"
Mike Macdonnell,Political Assistant,2014-10-02,2014-10-02,1,Mike MacDonnell
Mike Maka,Chief of Staff,2018-10-12,2024-05-15,165,"Mike Maka, Mike Makati"
Mike Mccluskie,"Director, Immunobiology",2025-03-19,2025-03-19,1,Mike McCluskie
Mike Mcdonald,Assistant Deputy Minister,2016-11-29,2016-11-29,1,Mike McDonald
Mike Mcguire,Director of Operations,2012-02-16,2024-11-21,10,Mike McGuire
Mike Mcnair,Director of Policy,2009-01-21,2019-07-26,41,Mike McNair
Mike Mendaglio,Chief Laboratory Operations Officer,2012-03-19,2012-03-19,1,Mike Mendaglio
Mike Mercer,"Senior Vice President, Resolution Division",2018-07-25,2019-04-09,2,Mike Mercer
Mike Miller,Policy Advisor,2018-06-27,2021-06-10,7,Mike Miller
Mike Milto,Assistant Comptroller General,2022-02-16,2022-02-16,1,Mike Milto
Mike Moffatt,Chief Innovation Fellow,2017-03-01,2017-12-07,21,"Mike Moffat, Mike Moffatt"
Mike Morrice,Member of Parliament,2021-10-26,2025-01-31,227,"Mike  Morrice, Mike  Morrice , Mike Morrice, Mike Morrice , Mike Morris"
Mike Mosier,Director,2024-03-21,2025-03-14,3,Mike Mosier
Mike Mueller,Chief of Staff,2011-09-07,2015-06-16,64,"MIKE MUELLER, Mike Mueller, Mike Muller"
Mike O'beirne,Superintendent,2018-01-23,2018-09-21,3,Mike O'Beirne
Mike Patton,Director of Communications,2011-08-11,2011-08-11,1,Mike Patton
Mike Petric,Senior Policy Advisor,2012-09-28,2013-11-15,2,Mike Petric
Mike Poitras,"Director, Indigenous Engagement Division",2025-02-27,2025-02-27,1,Mike Poitras
Mike Power,Chief of Staff,2020-01-16,2022-05-31,7,Mike Power
Mike Powers,"Director, Parliamentary Affairs",2020-06-23,2020-06-23,1,Mike Powers
Mike Ramnanan,Parliamentary Secretary Assistant,2013-01-10,2015-04-30,2,Mike Ramnanan
Mike Rau,Director of Policy,2009-03-20,2024-10-08,118,Mike Rau
Mike Ricci,Manager,2024-11-20,2024-11-20,1,Mike Ricci
Mike Rowe,Director of Policy,2017-11-21,2017-11-21,1,Mike Rowe
Mike Saunders,President and CEO,2008-10-16,2023-04-06,34,Mike Saunders
Mike Savage,Member of Parliament,2009-02-09,2011-03-08,19,"MIKE SAVAGE, Mike Savage"
